StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,MTurkID,humanLike_bot_1,timer_humanLike_bot_First Click,timer_humanLike_bot_Last Click,timer_humanLike_bot_Page Submit,timer_humanLike_bot_Click Count,feeling_bot_1,timer_feeling_bot_First Click,timer_feeling_bot_Last Click,timer_feeling_bot_Page Submit,timer_feeling_bot_Click Count,trust_bot_1,timer_trust_bot_First Click,timer_trust_bot_Last Click,timer_trust_bot_Page Submit,timer_trust_bot_Click Count,pleasant_bot_1,timer_pleasant_bot_First Click,timer_pleasant_bot_Last Click,timer_pleasant_bot_Page Submit,timer_pleasant_bot_Click Count,attention_bot_1,timer_attention_bot_First Click,timer_attention_bot_Last Click,timer_attention_bot_Page Submit,timer_attention_bot_Click Count,familiarity_bot,timer_familiarity_bo_First Click,timer_familiarity_bo_Last Click,timer_familiarity_bo_Page Submit,timer_familiarity_bo_Click Count,humanLike_metal_1,timer_humanLike_met_First Click,timer_humanLike_met_Last Click,timer_humanLike_met_Page Submit,timer_humanLike_met_Click Count,feeling_metal_1,timer_feeling_met_First Click,timer_feeling_met_Last Click,timer_feeling_met_Page Submit,timer_feeling_met_Click Count,trust_metal_1,timer_trust_met_First Click,timer_trust_met_Last Click,timer_trust_met_Page Submit,timer_trust_met_Click Count,pleasant_metal_1,timer_pleasant_met_First Click,timer_pleasant_met_Last Click,timer_pleasant_met_Page Submit,timer_pleasant_met_Click Count,familiarity_metal,timer_familiarity_mt_First Click,timer_familiarity_mt_Last Click,timer_familiarity_mt_Page Submit,timer_familiarity_mt_Click Count,humanLike_toon_1,timer_humanLike_tn_First Click,timer_humanLike_tn_Last Click,timer_humanLike_tn_Page Submit,timer_humanLike_tn_Click Count,feeling_toon_1,timer_feeling_tn_First Click,timer_feeling_tn_Last Click,timer_feeling_tn_Page Submit,timer_feeling_tn_Click Count,trust_toon_1,timer_trust_tn_First Click,timer_trust_tn_Last Click,timer_trust_tn_Page Submit,timer_trust_tn_Click Count,pleasant_toon_1,timer_pleasant_tn_First Click,timer_pleasant_tn_Last Click,timer_pleasant_tn_Page Submit,timer_pleasant_tn_Click Count,familiarity_toon,timer_familiarity_tn_First Click,timer_familiarity_tn_Last Click,timer_familiarity_tn_Page Submit,timer_familiarity_tn_Click Count,humanLike_uncanny_1,timer_humanLike_uc_First Click,timer_humanLike_uc_Last Click,timer_humanLike_uc_Page Submit,timer_humanLike_uc_Click Count,feeling_uncanny_1,timer_feeling_uc_First Click,timer_feeling_uc_Last Click,timer_feeling_uc_Page Submit,timer_feeling_uc_Click Count,trust_uncanny_1,timer_trust_uc_First Click,timer_trust_uc_Last Click,timer_trust_uc_Page Submit,timer_trust_uc_Click Count,pleasant_uncanny_1,timer_pleasant_uc_First Click,timer_pleasant_uc_Last Click,timer_pleasant_uc_Page Submit,timer_pleasant_uc_Click Count,attention_uc_1,timer_attention_uc_First Click,timer_attention_uc_Last Click,timer_attention_uc_Page Submit,timer_attention_uc_Click Count,familiarity_uncanny,timer_familiarity_uc_First Click,timer_familiarity_uc_Last Click,timer_familiarity_uc_Page Submit,timer_familiarity_uc_Click Count,humanLike_human1_1,timer_humanLike_h1_First Click,timer_humanLike_h1_Last Click,timer_humanLike_h1_Page Submit,timer_humanLike_h1_Click Count,feeling_human1_1,timer_feeling_h1_First Click,timer_feeling_h1_Last Click,timer_feeling_h1_Page Submit,timer_feeling_h1_Click Count,trust_human1_1,timer_trust_h1_First Click,timer_trust_h1_Last Click,timer_trust_h1_Page Submit,timer_trust_h1_Click Count,pleasant_human1_1,timer_pleasant_h1_First Click,timer_pleasant_h1_Last Click,timer_pleasant_h1_Page Submit,timer_pleasant_h1_Click Count,familiarity_human1,timer_familiarity_h1_First Click,timer_familiarity_h1_Last Click,timer_familiarity_h1_Page Submit,timer_familiarity_h1_Click Count,humanLike_human2_1,timer_humanLike_h2_First Click,timer_humanLike_h2_Last Click,timer_humanLike_h2_Page Submit,timer_humanLike_h2_Click Count,feeling_human2_1,timer_feeling_h2_First Click,timer_feeling_h2_Last Click,timer_feeling_h2_Page Submit,timer_feeling_h2_Click Count,trust_human2_1,timer_trust_h2_First Click,timer_trust_h2_Last Click,timer_trust_h2_Page Submit,timer_trust_h2_Click Count,pleasant_human2_1,timer_pleasant_h2_First Click,timer_pleasant_h2_Last Click,timer_pleasant_h2_Page Submit,timer_pleasant_h2_Click Count,attention_h2_1,timer_attention_h2_First Click,timer_attention_h2_Last Click,timer_attention_h2_Page Submit,timer_attention_h2_Click Count,familiarity_human2,timer_familiarity_h2_First Click,timer_familiarity_h2_Last Click,timer_familiarity_h2_Page Submit,timer_familiarity_h2_Click Count,age,gender,ethnicity,state,zip,education,income,experience,feedback,timer_demographics_First Click,timer_demographics_Last Click,timer_demographics_Page Submit,timer_demographics_Click Count,fCounter,showup_fee,bonus,Completion_Code,randNum_bot,randNum_uc,randNum_human,eosText,validation_bot,validation_uc,validation_human,completedSurvey,payment,workerID,hitID,assignmentID,character,head,passedCheck,excluded
25-05-21 20:49,25-05-21 20:54,IP Address,198.244.97.239,100,261,TRUE,25-05-21 20:54,R_10Vq7oeIhDDxh8i,47.61439514,-122.344696,anonymous,EN,A1HP0MM9BB4WBF,-100,0.967,2.452,2.767,3,-80,1.873,1.873,2.703,1,-75,2.898,2.898,3.599,1,-80,3.143,3.143,3.831,1,56,5.971,5.971,6.878,1,No,0.884,0.884,2.056,1,-100,2.21,2.21,3.16,1,-60,1.3,4.301,5.109,3,-80,2.91,2.91,3.725,1,-80,4.131,4.131,4.64,1,No,1.057,1.057,2.27,1,-70,1.762,2.879,5.898,2,-20,3.085,3.085,4.013,1,-40,4.435,4.435,5.133,1,-30,6.493,6.493,7.364,1,No,0.888,0.888,1.936,1,-20,10.229,10.229,11.466,1,-60,2.308,2.308,2.954,1,-60,2.349,2.349,2.985,1,-80,2.88,3.506,4.573,2,-41,1.247,3.113,3.764,2,No,0.875,0.875,1.921,1,-60,2.568,2.568,4.212,1,-40,2.85,2.85,3.908,1,-40,2.256,2.256,3.228,1,-40,1.337,3.046,3.703,2,No,3.479,3.479,5.48,1,-20,9.781,9.781,15.305,1,20,5.172,5.172,5.88,1,25,5.795,5.795,6.269,1,30,2.62,4.662,6.366,2,-64,3.943,3.943,5.183,1,No,3.413,3.413,4.487,1,34,Male,Asian or Asian American,Washington,98115,Graduate or professional degree,"$150,000 or more",positive,The pictures all seem like a computer generated image,2.244,5.175,39.584,2,6,0.5,1,302047,56,-41,-64,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1HP0MM9BB4WBF,3G5RUKN2ECBD0MOAPSLP6GCOSPI9NI,3M0NZ3JDP26R38XAFSO4D7AH6PSZ5M,Saya,<center> <b> End of Survey </b></center>,TRUE,No
25-05-21 20:49,25-05-21 20:55,IP Address,24.11.9.114,100,377,TRUE,25-05-21 20:55,R_r2rFDe6jclzGNEZ,41.22140503,-111.9624023,anonymous,EN,A1QFQ2ZTIKSIY6,-100,2.172,3.401,4.901,2,-55,7.021,7.021,8.011,1,-44,3.648,3.648,5.269,1,-62,7.554,7.554,9.242,1,-38,4.319,4.319,6.109,1,No,2.228,2.228,3.49,1,8,8.076,8.076,9.019,1,-18,6.081,7.261,8.511,2,-30,2.942,2.942,3.995,1,-13,3.756,3.756,4.689,1,No,1.412,1.412,2.155,1,19,4.442,6.214,7.524,2,-32,6.964,6.964,8.286,1,-55,3.086,3.086,5.134,1,-20,3.78,3.78,5.136,1,No,2.367,2.367,3.192,1,37,5.715,5.715,6.61,1,-56,2.449,7.925,9,2,-30,2.128,2.128,3.479,1,-90,3.775,3.775,5.001,1,24,8.152,8.152,9.261,1,No,2.243,2.243,3.025,1,99,6.099,9.025,9.434,3,92,3.917,7.323,7.982,2,86,3.971,3.971,4.696,1,87,4.885,4.885,5.736,1,No,2.992,2.992,4.209,1,95,9.878,17.4,18.622,3,92,8.645,8.645,10.013,1,82,5.679,5.679,6.835,1,84,4.712,4.712,6.029,1,20,5.116,5.116,8.139,1,No,4.881,4.881,6.311,1,23,Female,White,Utah,84655,4-year degree (Bachelor's),"$10,000-$19,999",positive,I realized that I am untrusting of things that appear human but have machine-like qualities about them,3.993,8.032,56.093,2,6,0.5,1,724361,-38,24,20,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1QFQ2ZTIKSIY6,3UZUVSO3P73OD0URL2MBLFOZEWOEMX,3ZQIG0FLQFO4777KAWMAI1AY2BQWV0,Saya,<center> <b> End of Survey </b></center>,TRUE,No
25-05-21 21:03,25-05-21 21:07,IP Address,128.220.159.3,100,220,TRUE,25-05-21 21:07,R_31FRi6gsqTisJxx,39.32479858,-76.60620117,anonymous,EN,AQ2GVEIU6R688,-100,3.52,3.52,4.539,1,0,5.009,5.009,5.947,1,0,3.748,4.92,6.538,2,-41,5.185,5.688,6.754,2,-25,5.151,5.151,6.03,1,No,2.759,2.759,3.74,1,15,1.727,2.423,3.497,2,20,1.835,1.835,2.739,1,0,1.533,1.533,2.365,1,0,1.357,1.357,2.06,1,No,1.378,1.378,2.1,1,55,0.933,0.933,1.652,1,23,3.021,4.434,5.08,3,7,2.337,3.146,4.065,2,19,2.194,2.194,2.879,1,No,1.249,1.249,1.915,1,8,2.015,8.129,8.959,8,-100,2.675,3.448,7.919,2,0,1.923,2.911,3.319,2,-28,1.26,1.852,2.73,2,63,3.307,3.307,4.196,1,No,1.2,1.2,2.041,1,100,3.133,3.133,3.852,1,34,2.095,2.573,3.389,2,49,1.583,2.384,4.762,2,39,1.155,1.649,2.296,2,No,1.596,1.596,2.552,1,100,2.382,2.382,3.084,1,56,2.199,4.213,4.878,3,32,1.546,1.546,2.258,1,42,1.483,3.714,4.683,4,98,4.204,4.204,5.069,1,No,1.86,1.86,2.871,1,31,Male,White,Maryland,21903,Graduate or professional degree,"$150,000 or more",positive,None,2.251,4.923,7.291,2,6,0.5,1,272692,-25,63,98,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,AQ2GVEIU6R688,3IWA71V4TIOVUX0GTR5MK8CK42K6XO,3VNXK88KKDQTVBUCHLCI4H2N4A8V9C,Saya,<center> <b> End of Survey </b></center>,TRUE,No
25-05-21 21:06,25-05-21 21:11,IP Address,75.139.214.135,100,262,TRUE,25-05-21 21:11,R_aXCZkAzlqR66vCN,42.1920929,-121.7232971,anonymous,EN,A3E8SXH0BAYG85,-29,7.678,7.678,8.784,1,41,5.074,5.074,6.065,1,33,3.571,4.643,5.536,2,82,5.392,5.801,6.672,2,-95,6.7,6.7,8.751,1,No,4.426,4.426,5.759,1,-65,3.089,5.064,6.356,2,75,2.101,2.101,3.216,1,81,2.091,2.091,3.031,1,84,1.803,2.174,3.028,2,No,1.893,1.893,3.243,1,91,3.5,3.5,4.642,1,36,4.942,5.352,6.323,2,80,1.857,2.719,3.535,2,53,2.062,2.062,3.05,1,No,1.79,1.79,3.544,1,-30,2.086,2.086,3.629,1,-68,2.116,2.116,3.29,1,-18,4.196,4.196,5.441,1,-88,2.334,4.024,5.386,4,-6,3.66,3.66,5.43,1,No,1.942,1.942,3.267,1,96,2.145,2.145,3.609,1,94,2.498,4.139,4.909,2,96,3.266,4.057,4.788,2,98,2.991,3.562,4.355,2,No,2.062,2.062,3.263,1,91,1.5,1.5,2.796,1,94,2.286,2.286,3.271,1,95,2.033,2.417,3.239,2,99,2.051,2.051,3.342,1,8,3.667,3.667,5.515,1,No,1.713,1.713,3.287,1,44,Male,White,Oregon,97601,Some college,"$30,000-$39,999",positive,No issues,2.982,4.686,12.356,2,6,0.5,1,596512,-95,-6,8,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3E8SXH0BAYG85,30UZJB2POHKNVVTO4JOTLM9G1C8537,3ZDAD0O1T2L4JF8LF6IHJ20KESKXTI,Saya,<center> <b> End of Survey </b></center>,TRUE,No
25-05-21 21:06,25-05-21 21:14,IP Address,47.26.12.91,100,429,TRUE,25-05-21 21:14,R_31jcdVYze13uQzf,42.99339294,-84.15950012,anonymous,EN,AX1W0I1KWK7IN,-100,3.11,3.11,4.831,1,-89,3.688,3.688,5.203,1,-45,3.112,3.112,4.026,1,-68,2.651,2.651,3.924,1,61,6.461,6.461,8.343,1,No,1.823,1.823,2.83,1,45,14.542,25.079,26.081,3,24,10.114,10.114,12.162,1,38,9.49,9.49,10.633,1,42,8.378,8.378,9.638,1,No,6.001,6.001,8.557,1,54,14.896,14.896,16.135,1,19,3.499,3.499,4.692,1,48,6.296,6.296,7.512,1,55,3.301,5.243,6.044,2,No,7.108,7.108,7.773,1,31,16.647,16.647,18.936,1,52,6.613,6.613,8.35,1,14,5.377,5.377,6.759,1,16,3.315,3.315,4.004,1,63,4.54,4.54,5.795,1,No,2.416,2.416,3.929,1,100,5.627,5.627,6.691,1,100,3.443,7.487,8.41,2,91,3.601,6.266,7.578,2,96,3.889,3.889,6.4,1,No,2.737,2.737,4.125,1,100,2.591,2.591,4.476,1,100,4.914,4.914,5.633,1,100,2.766,2.766,3.654,1,100,4.201,4.201,5.504,1,-60,4.676,4.676,6.867,1,No,3.25,3.25,4.317,1,32,Female,"White,American Indian or Alaska Native",Michigan,48507,Some college,"$40,000-$49,999",Extremely positive,"No, it was a simple survey and as long as you make sure to read what is being asked it is very simple.",2.091,4.527,32.276,2,6,0.5,1,520232,61,63,-60,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,AX1W0I1KWK7IN,3VIVIU06FKK0T5WDHLC26UMR6PVMIE,3WRFBPLXRBWU84WNYLPH3N5OIFXN37,Saya,<center> <b> End of Survey </b></center>,TRUE,No
25-05-21 21:29,25-05-21 21:40,IP Address,73.255.168.186,100,672,TRUE,25-05-21 21:40,R_1IugbqA139NInFc,27.90370178,-81.58460236,anonymous,EN,A1XKRWCTW9GXJE,-100,10.95,10.95,20.652,1,-21,6.492,6.492,7.444,1,-4,8.84,8.84,12.69,1,-39,4.934,4.934,6.527,1,-47,7.537,7.537,9.084,1,No,4.139,4.139,5.502,1,74,33.224,33.224,34.831,1,-40,9.454,22.112,23.089,3,60,11.042,29.127,31.798,2,51,16.441,17.773,19.682,2,No,5.246,5.246,6.962,1,-20,7.434,17.858,19.154,3,5,6.268,6.268,8.566,1,5,6.455,6.455,9.019,1,-10,8.278,8.278,9.953,1,No,3.14,3.14,4.902,1,70,25.95,35.671,36.355,2,-31,8.409,16.273,17.79,2,-15,8.443,8.443,10.036,1,-81,9.408,9.408,10.933,1,7,4.38,4.38,5.809,1,No,2.565,2.565,6.594,1,96,6.549,15.817,16.496,2,76,14.722,14.722,16.903,1,74,9.781,9.781,11.367,1,63,9.809,9.809,11.919,1,No,3.203,3.203,5.16,1,95,4.254,11.922,12.86,2,90,6.192,6.192,7.488,1,75,12.504,12.504,13.984,1,85,5.814,12.759,13.977,2,-54,5.451,5.451,7.538,1,No,3.275,3.275,6.453,1,58,Female,White,Florida,33853,Some college,"$50,000-$59,999",positive,No,4.176,12.04,15.773,2,6,0.5,1,705163,-47,7,-54,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A1XKRWCTW9GXJE,30UZJB2POHKNVVTO4JOTLM9G1C8537,34X6J5FLPU6QWFB4HY9LNOHIJOBQJG,Saya,<center> <b> End of Survey </b></center>,TRUE,No
25-05-21 21:51,25-05-21 21:56,IP Address,104.186.49.228,100,297,TRUE,25-05-21 21:56,R_1gCNRxTb23i4p2a,34.18919373,-92.04949951,anonymous,EN,A2294RXUKK403X,-100,0.87,2.634,3.837,4,-100,0.613,2.637,3.796,2,-100,0.792,3.448,4.019,6,-100,0.93,3.546,4.177,5,-50,0.901,17.581,19.073,11,No,1.195,2.111,2.737,3,-61,1.023,14.256,27.208,5,-62,1.36,5.592,6.06,5,-70,1.172,2.984,3.642,3,-85,0.999,2.81,4.796,3,No,0.751,2.206,3.102,2,-51,1.8,13.721,14.505,5,-52,0.807,5.007,5.307,3,-20,0.818,6.39,7.653,2,-11,0.43,4.926,5.561,2,No,0.77,3.038,3.887,2,-28,0.908,6.741,7.156,5,-100,0.968,3.567,4.663,4,-100,0.556,1.406,2.184,3,-100,0.871,2.154,2.709,3,73,0.889,10.254,11.657,4,No,1.05,2.683,3.373,4,100,0.809,2.976,4.127,4,100,0.815,4.33,5.445,5,91,0.78,6.528,7.471,7,92,0.879,4.713,5.62,3,No,0.97,1.938,3.094,3,100,0.621,1.556,2.036,2,100,0.721,1.661,2.635,2,100,0.552,2.631,3.31,3,100,0.502,1.992,2.932,2,-1,0.508,9.671,11.278,5,No,0.694,2.591,3.11,4,22,Female,White,Arkansas,71602,Some college,"$10,000-$19,999",Extremely positive,No,2.955,6.725,8.989,3,6,0.5,1,963509,-50,73,-1,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A2294RXUKK403X,30EV7DWJTV3KU2QQYNRO3MJT68E6YU,3IHR8NYAM89FTLR4EE7SHH2PWV44PH,Saya,<center> <b> End of Survey </b></center>,TRUE,No
25-05-21 22:04,25-05-21 22:07,IP Address,97.126.128.224,100,177,TRUE,25-05-21 22:07,R_2U5bthEJxsEn5RI,47.67329407,-122.3426056,anonymous,EN,ATG26IZHQX5H8,-82,3.47,4.2,5.406,3,20,3.744,3.744,4.486,1,6,2.615,4.428,5.334,4,27,2.394,2.394,3.446,1,-78,6.217,6.217,7.023,1,No,3.145,3.145,4.106,1,21,2.585,2.585,3.119,1,15,1.884,1.884,2.356,1,9,1.528,1.528,2.214,1,28,1.73,1.73,2.481,1,No,1.421,1.421,1.677,1,46,2.382,2.382,3.333,1,7,2.064,3.056,3.924,2,-13,3.281,3.281,3.78,1,10,2.057,2.057,2.543,1,No,1.333,1.333,2.345,1,68,1.866,1.866,2.53,1,-20,2.213,2.213,2.705,1,-17,2.146,2.146,2.547,1,-26,1.994,1.994,2.435,1,26,3.322,3.322,4.082,1,No,1.338,1.338,2.552,1,82,3.302,3.302,4.536,1,54,2.171,2.926,4.6,3,46,2.778,2.778,3.613,1,46,4.521,4.521,5.206,1,No,2.109,2.109,2.428,1,83,2.182,2.182,2.738,1,83,1.89,1.89,2.893,1,73,2.155,2.155,2.884,1,75,2.512,2.512,3.161,1,90,3.379,3.379,4.21,1,No,1.584,1.584,1.832,1,45,Male,Asian or Asian American,Washington,98104,4-year degree (Bachelor's),"$60,000-$69,999",positive,no,2.261,3.641,4.845,2,6,0.5,1,544823,-78,26,90,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,ATG26IZHQX5H8,37VUR2VJ6AXCKDOOWPXIBZ0TV9GC1U,3NL0RFNU0GVEIUUO1M2KL0GQ2L04KI,Saya,<center> <b> End of Survey </b></center>,TRUE,No
25-05-21 23:18,25-05-21 23:26,IP Address,75.177.139.50,100,439,TRUE,25-05-21 23:26,R_sZrpW1uyF1geFWh,35.71780396,-78.84279633,anonymous,EN,A2HOUSKURBF8UA,-100,1.035,4.601,6.527,2,-94,1.001,7.338,8.652,4,-82,0.853,6.901,8.164,3,-82,0.954,4.601,5.934,2,-85,0.983,9.616,14.493,3,No,1.062,4.03,6.941,2,-95,0.84,5.501,8.825,2,-41,1.319,9.601,11.226,2,0,0.896,5.2,6.561,2,-40,1.01,4.3,6.352,2,No,1.021,3.558,5.417,2,-82,1.125,9.873,12.263,3,0,1.204,7.148,8.725,3,0,1.592,5.8,7.023,2,-10,0.904,16.024,17.525,5,No,1.08,3.901,5.615,2,10,1.177,12.586,14.991,3,-10,1.098,8.651,9.852,2,0,0.86,3.901,5.127,2,-10,0.983,6.783,8.131,2,96,1.051,7.801,11.247,2,No,1.295,3.539,4.718,2,52,1,8.861,11.389,2,0,1.107,5.998,7.117,2,0,0.774,6.166,7.279,2,0,0.72,4,5.283,2,No,1.293,4.332,6.548,2,51,1.1,25.201,27.745,7,0,1.253,8.456,9.59,2,0,1.226,5.939,7.979,2,0,1.031,5.241,6.95,2,-73,1.124,8.659,12.069,2,No,1.243,5.692,7.329,2,48,Male,White,North Carolina,27518,4-year degree (Bachelor's),"$30,000-$39,999",Neutral,no,1.49,7.514,10.363,4,6,0.5,1,604915,-85,96,-73,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A2HOUSKURBF8UA,344M16OZKINUVIFRX31BYUDZJMYENX,3RXPCZQMQQJSO91MODY3PAHUJKMG1R,Saya,<center> <b> End of Survey </b></center>,TRUE,No
26-05-21 0:10,26-05-21 0:15,IP Address,173.28.68.88,100,305,TRUE,26-05-21 0:15,R_1DMuYyZvZ35oh8I,40.77149963,-87.74099731,anonymous,EN,ACEQGYT8EUPJ,-100,5.806,5.806,7.583,1,-100,2.485,2.485,4.513,1,-100,3.468,3.468,4.624,1,-100,2.828,2.828,3.839,1,15,4.916,4.916,6.048,1,No,2.876,2.876,4.013,1,-100,4.785,4.785,7.124,1,-100,3.607,3.607,4.97,1,-100,2.576,2.576,3.57,1,-100,3.002,3.002,4.134,1,No,2.768,2.768,3.829,1,-100,4.027,4.027,5.625,1,-100,2.272,2.272,3.34,1,-100,2.8,2.8,4.091,1,-100,3.32,3.32,4.747,1,No,2.459,2.459,3.809,1,-92,12.402,12.402,13.949,1,-100,5.287,5.287,6.289,1,-98,3.669,3.669,4.757,1,-100,5.216,6.134,6.508,2,-45,8.398,8.398,11.489,1,No,4.921,4.921,5.882,1,100,3.162,3.162,5.113,1,100,3.455,3.455,4.498,1,100,2.222,2.222,3.198,1,100,3.969,3.969,4.7,1,No,2.775,2.775,4.301,1,100,3.764,3.764,5.172,1,100,2.269,2.269,2.886,1,100,2.951,2.951,4.119,1,100,2.935,2.935,4.684,1,-47,6.019,6.019,7.461,1,No,2.948,2.948,4.614,1,52,Female,White,Illinois,60970,Some college,"Less than $10,000",Extremely positive,It was simple to understand,5.336,12.521,26.799,2,6,0.5,1,296667,15,-45,-47,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,ACEQGYTA8EUPJ,3TFJJUELSHXJ9Y6KFTXWGIAYNFUC2B,3VNL7UK1XGRNJTH0FCCVDV0DAOLFT8,Saya,<center> <b> End of Survey </b></center>,TRUE,No
26-05-21 0:36,26-05-21 0:40,IP Address,66.35.0.122,100,262,TRUE,26-05-21 0:40,R_b7TDLzTPwUmAmqd,47.08239746,-117.1741028,anonymous,EN,A3SUJYKV0JT0HA,-100,2.073,2.749,3.615,2,-12,3.556,6.364,7.791,4,-83,2.528,2.528,3.486,1,-92,2.542,2.542,3.335,1,53,2.285,4.725,5.928,2,No,1.187,1.187,1.708,1,-40,1.83,2.35,4.45,2,-100,3.68,3.68,4.725,1,-96,2.274,3.27,4.381,3,-79,6.988,8.837,10.055,3,No,1.831,1.831,2.527,1,20,4.481,6.545,7.606,3,-33,4.653,4.653,5.809,1,14,6.31,7.566,8.497,2,31,4.376,5.324,6.564,3,No,4.742,4.742,5.663,1,29,2.958,2.958,6.092,1,-63,2.652,2.652,3.616,1,-27,3.38,3.38,4.362,1,-42,4.201,4.201,5.36,1,87,5.9,5.9,6.753,1,No,1.927,1.927,3.049,1,42,1.844,1.844,2.646,1,24,4.482,5.297,6.474,2,40,4.225,4.225,5.064,1,40,1.983,3.683,4.566,4,Yes,1.101,1.101,2.754,1,100,1.225,2.125,2.945,3,65,5.159,5.159,6.09,1,68,2.653,2.653,4.053,1,91,5.264,6.18,6.743,3,24,5.84,5.84,7.24,1,No,2.383,2.383,3.304,1,32,Female,White,Washington,98926,4-year degree (Bachelor's),"Less than $10,000",positive,Just how uncomfortable I felt at some of the computer-generated images. ,2.866,23.955,24.763,3,6,0.5,1,954924,53,87,24,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3SUJYKV0JT0HA,3G57RS03HHDYADX50JAO2C4OVY852W,333U7HK6IANW767ZCC31NPAJ09HDJT,Saya,<center> <b> End of Survey </b></center>,TRUE,No
26-05-21 1:16,26-05-21 1:24,IP Address,174.56.29.45,100,478,TRUE,26-05-21 1:24,R_3p4EFfJVmcakZGI,35.15179443,-106.5789032,anonymous,EN,A3519ODZP5B8C7,-100,8.051,8.051,9.69,1,-82,6.394,6.394,7.62,1,-82,3.54,3.54,5.136,1,-100,3.496,3.496,5.133,1,-4,5.964,5.964,7.658,1,No,5.341,5.341,7.069,1,22,11.158,11.158,13.591,1,42,5.816,5.816,7.307,1,38,6.421,6.421,7.348,1,41,8.091,8.091,9.128,1,No,13.146,13.146,16.149,1,-6,12.028,12.028,13.769,1,-8,5.541,5.541,6.611,1,5,4.749,4.749,5.677,1,-5,4.058,4.058,5.89,1,No,6.993,6.993,8.427,1,-16,9.723,9.723,11.859,1,-53,6.76,6.76,8.126,1,-54,3.182,3.182,4.9,1,-85,4.174,4.174,6.172,1,-91,7.212,7.212,9.347,1,No,5.202,5.202,6.458,1,40,7.973,7.973,9.069,1,-9,7.445,7.445,8.683,1,-3,4.271,4.271,5.173,1,5,4.619,4.619,5.785,1,No,4.46,4.46,5.93,1,71,6.102,6.102,7.423,1,76,5.027,5.027,6.017,1,83,3.528,3.528,5.673,1,71,4.734,4.734,6.558,1,-96,8.626,8.626,10.521,1,No,4.182,4.906,6.46,2,68,Female,White,New Mexico,87109,Some college,"$10,000-$19,999",Extremely positive,"Yes, seeing some of those images were surprising and strange and had some shock value to them. If you end up making a robot that looks like a human, please pick one that doesn't strike fear into our heart. ",7.359,11.086,70.611,3,6,0.5,1,480060,-4,-91,-96,"You have answered all of the attention check questions correctly. Therefore, you will receive a bonus!",TRUE,TRUE,TRUE,TRUE,1.5,A3519ODZP5B8C7,3VIVIU06FKK0T5WDHLC26UMR6PVMIE,3DZQRBDBSMNROHOS6H632HFU5G9S3W,Saya,<center> <b> End of Survey </b></center>,TRUE,No
